,profileIdHashed,Position,Company,position_type,company_type,,,,
722,bc9b7d688fcd7a2184b3731510307cfedcdeafa9,Python & Data Science Coach,Launchi Software Academy,,,,,,
723,76757ac9818c494c37f36bc8fa23260c2768b39c,CFO,Washington Society of CPAs,,,,,,
724,11f10293a5bc689e447034d97a58bba405e7844f,HBCU Alum ,HBCU,,,,,,
725,16b0c10e142d185412e4b4682b73ee157f745614,Ass. Manager,The Siegfried Group,,,,,,
726,54a8fd93e1a0e9b29f8a2ed27bef5b7af118c08e,Sourcer,EdgeWater Recruiting,,,,,,
727,c9634cb7e1c5736ffa518bf5afd02edf3c03da87,Founding General Partner,Mindshift Capital,,,,,,
728,d644e438d6bf60c9b5cc826ac790f0ae65411ac0,Technical Staff,Raytheon,,,,,,
729,c887912246213766bc21928f6ee58f1dec01838a,Data Services Ecosystem Lead,Accenture,,,,,,
730,ec608f5e5e0e0efce8613b793b5b8c4d1d2bcc4b,Sr. Customer Account Manager,Marketo,,,,,,
731,10b524af0cf613225656e325977eae82afe1edcb,Investment Advisor,Company Name,,,,,,
732,585adbb1e73c14c1c8b2523f45fd967910abeab4,"Dept Mgr, HP Labs",Hewlett-Packard Company,,,,,,
733,6fe3fda2867abd2a410c517536124e955e2f8d5a,Cloud Sales,Google Cloud | G Suite,,,,,,
734,21692ca1300ab8608274911e0ef0ef548b60490f,"Partner, China Taxation",PricewaterhouseCoopers,,,,,,
735,cb0f78f9e12d315ca5cde056331080603d4289c5,DevOps Engineer,SpyCloud,,,,,,
736,9db83f903f1ac8c98d23ed308e72d2b29dc029cd,Talent,Sequoia Capital,,,,,,
737,8a496036cd8a5ed63e18d1c01ec977a06cfad611,"VP, Strategic Partnerships and New Business Development - US East",Globant,,,,,,
738,8568817f42c99ee5074731fc478758ae1313a41e,Senior Information Technology Recruitment Consultant,TALENT Software Services,,,,,,
739,27c5017f15c5cbd940ce8296d021d603b9255cd8,Product,Humen,,,,,,
740,eae6cf518327a2edfbec872ea90ed3eb1810e496,Senior Business Development Manager (USA and India),Intel Corporation,,,,,,
741,da09f18fdb8559a4069fd63bc17ee1dcc9da3c93,Co-Founder/Operations,Michi Restaurant Events & Catering,,,,,,
742,6ec59f91faed4d07a032b46490685a925f9f758e,CEO and Founder,HBCUvc,,,,,,
743,0d28b072707e470325c7b55687dde2b84de09092,"Manager, User Experience Design",LinkedIn,,,,,,
744,1cc13ed9f87e51da9d336245ef8fd2b711d13799,Co-Founder & Chief Customer Officer,Datarade,,,,,,
745,4d16debc7cb3a7dd3af7fcd60136394bf822b308,Services and Experiences - Nike Direct Stores,Nike,,,,,,
746,45e64d4346167a5fa230c3f274a1b5c8239a71ed,Instructor and Business Accelerator Coach,Oregon State University,,,,,,
747,2d49414ee8774bbda1f021f666b88b2bd2941fb8,Global Package Coding Professional,inc.jet Inc,,,,,,
748,6257fde1c187776aaf63097af6bf06f614cb8128,Sr. Manager,Lenovo,,,,,,
749,67eab9f1c5adf5109ed8469bcceae474caf1a860,Sales Director,Young Lighting Technology,,,,,,
750,577ca85f621e7077bd76549d7b14452350e10429,Cofounder,OnChayn Ventures,,,,,,
751,0615bc4a2f53e6d2b1eaddc9f1c8b342de743ac0,Owner,Horsepower Productions,,,,,,
752,2b0c658fc65986ea1051eca350b2657083604ffb,Principal Product Manager,Dell EMC,,,,,,
753,38aac8467ce64b1e9c3a6f4f0f7ba301a0f49028,Software Engineer,Google,,,,,,
754,e83e30694da5bafab485b95806b2dc9fdeeb7f4b,Sr Manufacturing Supervisor / Manager,Jabil,,,,,,
755,83021a83b98516101c7804e9859dbc0e14d92807,Technology Director and Marketing Manager,SmartGiant Technology Corp. Ltd.,,,,,,
756,dbfeeca70e8526bd10fc6b08f00fd52db627da8f,Director of Quality Systems,SRI,,,,,,
757,e46dfc72b9f602aacf3b2738367b66578ad09db3,Venture Advisor,Expo Ventures,,,,,,
758,61c3ff137f2637263ec72537eca6d44096f0fefc,Senior Site Reliability Engineer,Fitbit,,,,,,
759,9643762dec5e81afeaf6d20812170f067d7bc52a,"Senior Data Scientist - Natural Language Understanding, NLU ",Walmart Labs,,,,,,
760,e9e87ed2edcdb8698389f3c0235c9816488c465f,"Senior Manager, Global Business Services | Global Co-Chair, Black at Uber",Uber,,,,,,
761,2bbf0138b10b03d9e0a10c567901ca3e8e453180,Private Client Services,Capital Group Private Client Services,,,,,,
762,33d380c8f247745dca802e0340896728533421b0,Senior Software Engineer,Intel Corporation,,,,,,
763,8d8aaf30fe68b254b7050ec1f6fbab1bbe10b104,Research Staff Member,Institute for Defense Analyses,,,,,,
764,e2f232dd967c64078500ade6cc23560ef6c84220,"Applied ML Developer , Project Manager",iCog Labs,,,,,,
765,5c9c7c1aad750b5cbc1b4a92891386424ad45314,Exective in Residence,Charter School Growth Fund,,,,,,
766,3d6a22c6c1526bc9fca2d78d7edd2f858cf57af6,"Director, Buiness Development ",Bernards,,,,,,
767,e3b514bfa1bd1d65ab54bb5ae56e2c99d1472255,AI Congress Vegas Producer,Oliver Kinross,,,,,,
768,7fc4326fdb5b2008adcca1bbda320da1b00667cc,Sales Director,Truetel Solutions - Telstra Partner Business,,,,,,
769,a4641fe6c343a09b3556b8be15b93c1564787dc4,Principal,New Peak Partners,,,,,,
770,1138267105b316a0df8a78a7ea5b835485a5403b,Head of Data Science Recruitment ,Orbis Consultants,,,,,,
771,198dfeb3c8f2c6deda421b99863b5e7a7de79544,"Co-founder, Board member & CEO",Hello Genius (G3NiU7),,,,,,
772,d428734591b99f824a9f24dc6c3574ad929a47a9,Co-Founder,"NuBru, LLC",,,,,,
773,d9bdfc9c05f7527c7ad4e7431346484d9b8dd75c,"Director, 5G Systems Principle Engineer",JMA Wireless,,,,,,
774,f235228831c4d71e14237b51db4920ba9379a582,"Managing Partner | Executive Search,  Board & Leadership Consulting",Amrop,,,,,,
775,deffc911404d90011c2bfdcc91ef346046cf6b23,Senior Product Designer,Facebook,,,,,,
776,5ff43b5f15175e234a90016ffe47e296f3a0896e,Enterprise Account Executive,Red Hat,,,,,,
777,ac583581fe4e527892d7ec3795adc20ca6e4e6d5,Product Quality Engineer,HP,,,,,,
778,310a89b188e7b1d40cf44474fbf448d8798f27f9,Director of Operations,One Workplace,,,,,,
779,49f020daba141756c3251a5341586ddcdad4a054,Director Of Operations,Oceanic Partners,,,,,,
780,0804467a9a38b2701a764eefbe1f66c7b471d1d1,Business Development Manager,Veolia Water Solutions & Technologies Asia Industrial,,,,,,
781,e440feceba74f8dcec6f34631b1c8531cf5fab61,CFO,IDEO.org,,,,,,
782,4842d0f3e5ac480bc08d0b9884d65692b6c9e374,Member Board Of Directors,CEN - Center for Excellence in Nonprofits,,,,,,
783,360f12b08173a800bd2fd4e3f935ecb98aff3fd7,Founder,Two Ravens Creative,,,,,,
784,38b84c5420f79f3e9a7947629a86c25b2a5d2b9c,President and Chief Operating Officer,GF Private Equity Group,,,,,,
785,3fb8104ead75446d24ab3efa913ac5cea2f50eb9,"Founder | CFO, Controller, Accounting Director","Accounting Leaders, Greater Los Angeles",,,,,,
786,22fa2c7a56708d754bf051797568c2c84645dbf7,"Director, Technical Recruiting / Security",Salesforce,,,,,,
787,213483183aa58d70f8f104a5293e0f8f65274e10,Engineering Project Team Lead,Caterpillar Inc.,,,,,,
788,2bc91a897d8a5e2f87b362ecdede02507a365d03,Sr. Director of Systems Management and Integration,Ecology Action,,,,,,
789,be7ec0125fa8f9554105d4ba66548b11451c2cbd,Director of Career Services and Professional Development,SoloLearn,,,,,,
790,4f17b11772d684ba9c7b775a91eab1cdc5c8c2ba,"Manager, Lean",nVent,,,,,,
791,1a474dcc5927ffa375c0d6807fa3714eb73b74ca,Principal,J Knupp Associates,,,,,,
792,7ce987379663e6e7eb58b229bbe4fa70fab4dc06,Office Manager,Paystand,,,,,,
793,1b75ac45894b31dffb4450da37412d78cccbdd48,Channel Operations Manager,Lenovo,,,,,,
794,86e34c61ea2977b75e034a09a44d0659e4910544,"Sr Marketing Manager, Cloud Services and Solutions",Intel Corporation,,,,,,
795,627acf6d80b2a9ab28b77e2acf38c087ec598c32,Digital Marketing Strategist & Consultant - Positive ROI on Marketing,YahLeads.com,,,,,,
796,51282688f7d448e4a1c2578dd6154ee41120f0f3,Talent Acquisition | Technical Recruiter,nymble ltd,,,,,,
797,1aac1079f199a43e2396e19847b274438cf3b778,Product Analyst,Pinterest,,,,,,
798,4d62da162a4f27cfa9ecb666b64ffb31f9849079,COO,INNOWAVE MARKETING GROUP,,,,,,
799,258b5d23626fc53b31602e1c5e89a8016fffbf99,Marketing Consultant,MetLife/MassMutual Pacific,,,,,,
800,df946a76cbda8c3fce7f2e7f277dbc0c2213f631,DCG PRC Marketing Operation Manager,èæ³(åäº¬)æéå¬å¸,,,,,,
801,f6d84a1a5b058837eb75eeed4b74647532337354,Managing Partner / Board Member,MAXIMUM Ventures / MAXIMUM Entertainment,,,,,,
802,033e38b8b8da1cf695fa9bc16a4c36a072198cba,Director of Finance (04/2019-10/2019); Consultant (11/2019-),"Lionano, Massachusetts",,,,,,
803,329739ee789f9ce9234bd2057796b499b0aad57e,Financial Advisor,UBS,,,,,,
804,89a0173b80fce15794487775aa5b81cc01cba8fc,Regional Manager,Guaranteed Rate Affinity,,,,,,
805,1ca4e18184f8961a076956f13dc3291893f7c1a0,President,"ENET Solutions, Inc.",,,,,,
806,e23d5d06ed9279fff96fecd6ba98ac08e79b2fce,"CFO, Morgan Stanley Wealth Management",Morgan Stanley,,,,,,
807,37f3a7eaa26315f98a70dcb4ca959b5f2dbe7a77,Entrepreneur,JMP Tech Designs,,,,,,
808,2af3b29dcaef4fd397f5236e550261e35d1b2c0c,Founder And CEO - I can help you create medtech products with clinical impact.,Silstone - We partner physicians with your team to help you refine your value proposition.,,,,,,
809,9bb98848cd1a934a4fa538f7ee10b8a2a1cce668,Sales Manager,"Jaste Solar Technology Co.,Ltd",,,,,,
810,bf91b8d5077ad0f243ec86612e8084196647c68c,Technical Support Agent,Sutherland,,,,,,
811,4055245e39d8ded231273208fb131d6dc2950198,Residential Safety Office Proctor,Northeastern University,,,,,,
812,a3b6cdbdf5b629f441431491ae58c2eab6623d59,Diversity Talent Discovery Partner,Genentech,,,,,,
813,98fef9453e5ee7b3d2f548873fbec2e7b05344ba,Product Management Lead,"Rubrik, Inc.",,,,,,
814,f5aec6ea550100fe84044e559def7ab854a0e01e,Senior Director of Engineering,Intel Corporation,,,,,,
815,bddc072552b488cd3ed08627ce347f688ee5802f,Acting CEO,Virtually Out There,,,,,,
816,a40a2228ef2f7a1c29f456fa0c91bc47583ef579,"Program Manager, Machine Learning",Cloudera,,,,,,
817,c655f955a13ace4fa965e858f6228e371ab7eb41,Project Manager,Kyriba,,,,,,
818,2429182cd1028a984819466e64dec83b0b011aef,VP Modern Governance Solutions,Diligent Corporation,,,,,,
819,5f11e9b12be947e3aaf47bf1039c849b7b909f52,Partner,"Global Search Partners, LLC",,,,,,
820,ef48fbb60523e3ce31bf7c945cb4e7b5a09bd358,Founder/Inventor,"NevCo Technologies, LLC",,,,,,
821,85660eee6a01db6ff8c63a4846ae263ab18ac64a,Manager,Intel,,,,,,
822,fa145f62b472ac34f2526c9dc230739575069721,Procurement Manager - Portland Site,EVRAZ North America,,,,,,
823,301550f40b7742c1dfd27711d534634d69982575,Director of Higher Ed Partnerships,TutorOcean,,,,,,
824,8c0be10b10a01168d21e28121600be6dba7cebb7,President & COO,USB-IF,,,,,,
825,10efdd43887c5dd1a324440e82da6d0f294226a8,CEO,Hanlin Healthcare International (æ±æå½ééå¢ï¼,,,,,,
826,950d16666411e10d0191a041217aeb5fbcd81f76,Chair and Board Member,MLK Community Health Foundation ,,,,,,
827,cfbd5da8c0c8d4c4e886565bdea873b99e05b069,COO & Principal,Mind Share Partners,,,,,,
828,a6591f9c4213af866da75df96c094f634634fb0f,Reliability Engineer,Apple,,,,,,
829,544d04bdc4dee0446bec8ee3bb578fb4231955d5,COMMERCIAL & MARKETING - EXTERNAL CONSULTANT - LATAM - EUR - U.S.A - AFRICA - MIDDLE EAST,Tesla,,,,,,
830,16e713d49fc71953f2bb4afe6f045989a593ceef,Investment Director,Intel Capital,,,,,,
831,5e15bdd84dd1934b6546dcf13693cb6f0c1e3ece,Consultant,Self-Employed Contractor,,,,,,
832,35cdda195f869c66a481530d629308ce5bfe5faf,WW SMB/Consumer Program Manager,Lenovo,,,,,,
833,46ff1ebec93fa4cc3bdb5e3f1b9f58c7449bf78e,Senior Financial Analyst,LenovoEMC,,,,,,
834,3477dfb55e283fd0fd9419f697240c64c0664e14,Senior Director,Challenger,,,,,,
835,3833f65f79c0959e279261b6ae98a84d4f03bc4f,Marketing Intelligence Manager,Thermo Fisher Scientific,,,,,,
836,60339ea56d47507213e6a791a0dc2adb29d70c36,Project Manager,Bosley Electric Company,,,,,,
837,eb9604861b36929ce3aa66bc37ceb04ab971b317,"Group Associate Director, Talent Intelligence & Analytics",Singtel,,,,,,
838,c3a6ef1c509668b65973ed5e4bc6553c3b1e7549,"Lead, Data Science and Analytics",Uniform Teeth,,,,,,
839,df796f34577ca6fe78e89550e3473660ac9dddea,Principal Consultant and Executive Coach,Collaboras Consulting,,,,,,
840,15e57e18635ecacedc4ae3a2462474d8ed400346,Business Development Manager,Pipeline+,,,,,,
841,678240771c5284b56c3fc1c37e87ac34a99d76f2,"Investor/Trader - Equities and Options, Rental property",Self-employed,,,,,,
842,78ba83078299f5edcb0e2942f826288ca89b551c,"Consultant, Feminine Care ",Edgewell Personal Care,,,,,,
843,44210123fdf626718922627f0b13a1d9672799c0,Founder,The Baylee Jean Foundation,,,,,,
844,e62494802efe52e6c122a2b010eb98b0c65d57d7,Product Owner - Voice Services,AT&T,,,,,,
845,a4541b444809e2ad223136847fc3079bc0386027,"Leadership Development Program, Worldwide Sales & Operations",Apple,,,,,,
846,48073ff61c46dfabfce71a682cf23ee84a14e42c,Sales Analyst,Reser's Fine Foods,,,,,,
847,520984379c2a87fd9bc8896c8fdc7bc6d24add86,Product Manager,T-Mobile,,,,,,
848,668255cf30027e24f015731a83db0211ff095c85,Faculty - MBA Program,University of Phoenix,,,,,,
849,a329526a219bda02d16b1d0160705b1ad3192d6e,Global Supply Manager,Uber ATG,,,,,,
850,f800a4a444c9bec386a6ca500c2d238a372e1ffc,Data Wrangler,Dataarbetare,,,,,,
851,a62c2920242b1e3e3cfbfe9c2a069ca42490f39c,Living Edge Lab Assistant Director,Carnegie Mellon University,,,,,,
852,0b3b246e9bfdb168131685fb347766130f75f73b,IT Manager,Freelance,,,,,,
853,81ab5de1aa10e99535fb54fe7ce4b945efaaaff8,Principal,The Decision Place,,,,,,
854,c8e09446e82666d0454fa00093603f07a2b2f1c8,"Director, Research & Market Intelligence - Intel Labs",Intel Corporation,,,,,,
855,28b50e175d7b37b21e1b65b967f2539db17db8bf,DCG Validation Architect,Lenovo,,,,,,
856,6f1d037e1c4b53248b62dab40e2bc04dae4d79ad,Retired,Career 2.0,,,,,,
857,35a772d54cc3aa9d122842beb230b77812df354a,Chief Technology Officer,IDEX Health & Science,,,,,,
858,7ae9c42847acca85f74cf7baf9dbf7b4c1270e13,Technology Delivery Manager,Canadian Tire,,,,,,
859,fd5538b380a362e07f1a288934ad16f484b5cf77,Regional Sales Manager,Broadcom Limited,,,,,,
860,5e140effab638e9e11e3e448eb4eedca7154f522,Sr. Project Manager - SAP Innovative Business Solutions,SAP,,,,,,
861,86653ab5d840d54690fa4a87fdbdfb9b95f3ccfb,College Bound Director,Boys & Girls Clubs of the Peninsula,,,,,,
862,64c7a46c94cebfac07008a78d1a269de8df72d10,General Manager Greater China Region,Nicelabel China,,,,,,
863,a21590c1b37bf30975a5d77f8211e2437b5cef56,Scale Your Business into a 6 or 7 Figure Money Making Machine,YEP The Young Entrepreneur Project,,,,,,
864,4c11e30b72bb988354c0666e109d97beb4486049,Software Engineer,Personal Projects - Full-stack,,,,,,
865,367cc75508e46d1f09f55aca84492750de4f0f6c,"Founder, CEO and Chairman","Klotho Therapeutics, Inc.",,,,,,
866,c493a0a6ec9ea40297fd09e30a18e08bdd4c8121,Founding Partner,"X and Y Advisors, Inc.",,,,,,
867,e8dff65bbd3b3b3e05aec609868ed0438675aafd,Telemedicine Physician,Teladoc Health,,,,,,
868,c6252b2112242c18afd6d46e3eb038139ec910e7,Corporate Treasurer,Brain Rehabilitation and Injury Network,,,,,,
869,e44f9a5a3e0fdf11145b2ee1387e0198d4fb8cf3,Senior Business Manager,HSBC Commercial Banking,,,,,,
870,e3445b01293fcfa914746bf14a0ca9b03e4f1bb0,"Senior Sales, Enterprise",ABBYY,,,,,,
871,b402f69ce62b7f96310c600f7df99e1fbeadacb3,"Director, Supply Chain Development",Jabil,,,,,,
872,0f6efa91395eabf730b172ed6810f0d116aa6a93,"Director, Acquisition Sales, Global Account Business",Lenovo,,,,,,
873,aff097917730e7eee947a58fdbe01aab8b7e6c60,Anne and Elmer Lindseth Dean Emeritus,"Cornell University, Johnson School of Management",,,,,,
874,fa871d1359619b804ff28cff4925b2938d60c9e0,Consultant,Self-employed,,,,,,
875,719a2ce80d9c54cd65d84bf7372c2338b83316a1,Strategic Account Manager,Cloudera,,,,,,
876,f01771dcd069fac2731c31495bf6d9e2d432c37f,Director Of Operations,TechCrunch,,,,,,
877,fffc8da113e32bd0245244580420ee4ddc4e79be,Master Planner   ,Jabil Circuit Limited,,,,,,
878,175f3809a51a5e31f5bb1ab42aace8e7ff9b5641,Senior Youth Development Specialist,Texas Juvenile Justice Department,,,,,,
879,75fc3c4c07040f5a1376f5ce15b32e2992e9c59c,Chief Operating Officer,Pellucere Technologies,,,,,,
880,e3d0d86e2cbd0dea59f3b42fcc5cadb3aaf8f617,VP Research,AMR Research,,,,,,
881,f921f5371f8333e9c91cee4ac51b718564d7fa26,Chief Strategist IP Group,Arm,,,,,,
882,48a5b19bca377b0653bf04aeba10c67baa0a56d6,WW Supply Chain Mgr,Hewlett-Packard,,,,,,
883,008a2b4697550951c1cfb7da3e44a3ad9a9ac982,"Manager, Manufacturing Planning",Thermo Fisher Scientific,,,,,,
884,f84f18e60bdb83755e1d491a35949294a48ceeed,"Regional Business Development Manager, Northeast",BlueStar US,,,,,,
885,cc111ec551bc352943ff06cd66d0758860574e80,Chief Operating Officer,Emrgy Inc.,,,,,,
886,bd0cb0cb750c603de3b50760425d70e5528f7267,"Mission Systems Engineer, GSFC/Code 599",NASA Goddard Space Flight Center,,,,,,
887,035c0d0ef0b33ab7f765646e64f183eb88e04f42,VP Sales,Relecura Inc.,,,,,,
888,7dbc7358bfb99296f62ee79289b0757f933f3b0b,Region Sales Manager,TAKE Supply Chain (formerly ClearOrbit Inc.),,,,,,
889,e76510918661e6d4ee5bda533178fd17c846529b,"Sr. Manager, Service Procurement @ AppleCare",Apple,,,,,,
890,46642e2399368bc3ded24ebbc126ecd7b9c613cc,"Senior Program Manager, Foreign Military Sales to Singapore",MCR and Jacobs/Tybrin Corporation (U.S. Air Force Materiel Command â Lifecycle Management Center),,,,,,
891,87d15501a3711c99478b497bfcf628159f246cf8,Chairman Emeritus,Zigbee Alliance,,,,,,
892,9e6ef1240955c5257a860f1bd18173c9e4e4a764,Founder & Managing Principal,Shantalla Inc.,,,,,,
893,5bccc1806d2e91c02bd9f42a3f0d3f05d144f2d1,Senior Vice President of Business Development,Cresco Labs,,,,,,
894,8c0bffbdcaa55b82c756ccff4f24bb0cf8810309,Co-Founder & CTO,MilkRun,,,,,,
895,815e1ca6ff533e0c516d26fdf4c5795cae7b8146,Director Learning Support Services,Edgewood College,,,,,,
896,36d36acca24c8ba7c49ca976fa8fff2351e5eeb9,Director Of Technical Operations,Sweet Memory,,,,,,
897,6a74b0e959c78677d8ee6897dd68294079bdda40,Vice President Procurement,Thermo Fisher Scientific,,,,,,
898,d8034cbddd83752ae78c66983b081cc93198a068,Diversity & Inclusion Program Manager ,Facebook,,,,,,
899,cfe973514caaeb7d6b9c52fda42dcd9f93a2110f,Lead Software Architect (Blockchain and Distributed Ledgers),Arkius,,,,,,
900,4416c016b1bcd142b426416925c9bf403f5315b0,Sr. Product Manager: Wireless / Network Security,Synnex,,,,,,
901,6f78155a993ff26dc90ea3618cd00187879b65e4,Board Member,Boys & Girls Clubs of Greater Sacramento,,,,,,
902,ad4434307e8d6e81f7e2ebfe5724bc9e4882fa22,Transformation Lead CFO 2020,MassMutual,,,,,,
903,00d0ed56e8deb3536abe3209b13f560370efb5b3,Member Board Of Directors,Atlanta Automation Professionals,,,,,,
904,f5fac9a3d2ed3a17db9607c1f929982159906326,Sales Engineer,Collibra,,,,,,
905,7610a534a3a1edd38e0fe98ceddef32b136771bb,Chief Executive Officer,Global Mentorship Initiative,,,,,,
906,18e88a49c66df33d90711f69e490385cff50470c,VP Materials and Planning,JABIL,,,,,,
907,ba19043ebdacad238568e00afae89e4eb2027883,Founder,Southernmost Digital,,,,,,
908,62aad91d9140d88c150c932d9ed6e6aaeedd8c17,Founder and President,RiShine Groups,,,,,,
909,a1416408b7f96efb6b07044a76ce68c6fd5ba535,Finance Associate,Boys & Girls Clubs of the Peninsula,,,,,,
910,619751071fcb8fd2aaa1a8cfffad938cb224e150,Executive Officer at 1-363 TS Bn (120th IN Bde/85 USARSC/First Army - Division West),US Army,,,,,,
911,e7078c7590ddde34fcf2f16f588004ffe4c4d5b0,Sales Executive,Comcast Cable,,,,,,
912,9cd881e08d4ef1541db2550c781c0e40e3df370a,Co Founder,devlabs,,,,,,
913,6fc9e8d23998d337715d67a24247e4f53517ec9f,Wireless System Engineer,Self-Employed,,,,,,
914,75c3d76ceb329499ca2191d1b93d96d0a0a50cf6,Director of Operations,mpbgc,,,,,,
915,a92b9e356ba89391caa93a6fbd4261ecb29dd71d,MD,"PV Tech, Inc",,,,,,
916,cb9352381699a72f80092a3e35f925b61cb35bb7,Career Manager,Jobsupernova.com,,,,,,
917,225f7007b99a5fefe9a001b31703646eac550d26,Adjunct Professor,University of Utah,,,,,,
918,2cde83f918eb313d49060b67d72110b832c2f277,Operations Manager,KATERRA,,,,,,
919,90291189e370a02effe2b9f14eda8968abbac35c,Marketing Executive,youngStartup Ventures,,,,,,
920,6a595a542e3a1e4436acf1d55b20b19b5624a95d,Technical Recruiter,Amazon Web Services (AWS),,,,,,
921,319e20022a96ab8d23e7033595aecf02b139fd4b,Principal Business Development Manager,Cognex Corporation,,,,,,
922,a7dabde9a1efc1a30f9d6471d9ec58b6722eb3cf,Managing Director,Biofusion,,,,,,
923,2316732ebb025f60da4c6776dd229aaeec179b5a,Industrial Engineering Manager,Plexus Corp.,,,,,,
924,f0347d9921753174657657349e41b0e161589db4,"5G/Connected Device CEO, Consumer Segment",Lenovo,,,,,,
925,07b3aafcabcfacba44d8d6cd89e2002d6e970e4e,Senior Talent Acquisition Partner,Qualtrics,,,,,,
926,6611cded6955479553b5b8cc5d7bd4d794f5abd6,Product Management Leader,Macy's,,,,,,
927,12faf22d40cf732dc93e18bf416987f1e95b2e00,VP Account Manager,"Bonacom Technology Co.,LTD",,,,,,
928,5c6efcb9ee6b8d7039964c74ec654921359d8086,Chief Executive Officer,Global Cannabis Collective,,,,,,
929,c55587cf1058857e4f25917ef7ea7d5a06909d92,Senior Business Unit Director,Jabil,,,,,,
930,1fcb07596127f3d372502bcc9dcb4dc351072258,Data Scientist,REEF Technology,,,,,,
931,b35804c790090005b11fea71defa792473d73f91,Managing Director,Citadel Capital Management,,,,,,
932,ec31a45a48747d9ebcedf12d7135ab92c5143b97,Director - Sports and Recreation Ministry,Messiah Lutheran Church,,,,,,
